Date,Airline,Flight_Number,Origin,Destination,Class,Flight Distance,Scheduled_Departure,Actual_Departure,Scheduled_Arrival,Actual_Arrival,Departure Delay in Minutes,Arrival Delay in Minutes
2025-08-22,IndiGo,6E-9082,HYD,PNQ,Eco Plus,1727,07:05,06:55,09:44,09:41,0,0
2025-11-24,IndiGo,6E-7166,JFK,PNQ,Eco,4072,20:45,20:38,02:20,02:22,0,2
2025-08-29,IndiGo,6E-4438,CCU,GOA,Eco,6351,21:10,21:05,05:36,05:17,0,0
2025-04-09,IndiGo,6E-4425,BOM,GOA,Business,8824,09:30,09:29,21:01,21:02,0,1
2025-08-01,IndiGo,6E-4393,DXB,DEL,Eco,2133,00:30,00:29,03:39,03:26,0,0
2026-01-27,IndiGo,6E-4088,DXB,JFK,Eco,5967,06:30,06:57,14:27,14:43,27,16
2025-08-01,IndiGo,6E-7769,HYD,PNQ,Eco,3796,11:15,11:12,16:29,16:33,0,4
2026-01-02,IndiGo,6E-219,SIN,GOA,Eco,1833,22:05,22:10,00:52,00:52,5,0
2025-11-26,IndiGo,6E-9058,SIN,DXB,Eco,1940,04:50,04:51,07:45,07:44,1,0
2025-03-19,IndiGo,6E-3616,SIN,GOA,Eco Plus,4406,15:10,15:05,21:10,20:51,0,0
2025-08-14,IndiGo,6E-4507,MAA,DEL,Eco,5653,11:30,11:43,19:03,19:21,13,18
2025-11-19,IndiGo,6E-323,DEL,SIN,Business,4313,11:45,12:03,17:38,18:02,18,24
2026-01-17,IndiGo,6E-8315,GOA,HYD,Eco Plus,5025,09:45,10:06,16:31,16:46,21,15
2025-08-22,IndiGo,6E-3026,CCU,JFK,Business,6227,11:30,11:23,19:47,19:47,0,0
2025-07-14,IndiGo,6E-2365,HYD,CCU,Eco Plus,2961,05:15,07:28,09:27,11:30,133,123
2025-05-04,IndiGo,6E-1096,MAA,CCU,Eco,7954,07:30,07:34,17:56,17:48,4,0
2025-12-29,IndiGo,6E-1084,JFK,BOM,Business,1863,12:30,12:34,15:19,15:26,4,7
2026-02-11,IndiGo,6E-5567,MAA,BLR,Eco,1424,00:15,00:06,02:31,02:19,0,0
2026-01-09,IndiGo,6E-7181,HYD,BLR,Eco,8489,15:45,16:10,02:51,03:18,25,27
2025-02-26,IndiGo,6E-6275,SIN,JFK,Eco,6501,09:45,09:36,18:22,18:18,0,0
2025-08-03,IndiGo,6E-9376,LHR,GOA,Eco,4980,07:45,07:45,14:28,14:21,0,0
2025-04-27,IndiGo,6E-3038,SIN,DXB,Eco Plus,5023,11:30,11:30,18:16,18:08,0,0
2025-10-13,IndiGo,6E-6586,PNQ,HYD,Eco,7804,16:30,16:35,02:45,02:47,5,2
2026-01-03,IndiGo,6E-6133,MAA,HYD,Eco,4235,10:10,10:49,15:57,16:29,39,32
2025-03-30,IndiGo,6E-6710,CCU,LHR,Eco,6262,04:10,04:53,12:29,13:14,43,45
2026-02-11,IndiGo,6E-1525,PNQ,BOM,Eco Plus,8136,06:45,07:21,17:25,17:55,36,30
2026-02-05,IndiGo,6E-4452,JFK,MAA,Eco,3459,10:30,10:23,15:19,15:00,0,0
2025-06-01,IndiGo,6E-6018,SIN,PNQ,Eco,5113,03:00,03:04,09:53,09:59,4,6
2025-06-15,IndiGo,6E-9793,BOM,PNQ,Eco,4430,08:30,08:26,14:32,14:21,0,0
2025-11-01,IndiGo,6E-1623,CCU,GOA,Eco,6021,14:50,14:49,22:51,22:41,0,0
2025-04-14,IndiGo,6E-5324,DXB,HYD,Eco,4222,23:30,23:34,05:16,05:28,4,12
2025-03-03,IndiGo,6E-8419,PNQ,LHR,Business,2277,23:00,22:54,02:20,02:07,0,0
2026-02-01,IndiGo,6E-8626,HYD,MAA,Eco Plus,808,07:45,08:26,09:15,09:45,41,30
2025-02-26,IndiGo,6E-9489,PNQ,MAA,Business,5061,05:50,05:53,12:39,12:32,3,0
2025-06-01,IndiGo,6E-2186,DXB,BLR,Eco,1629,18:30,18:35,21:02,21:14,5,12
2025-05-26,IndiGo,6E-6071,GOA,DXB,Eco,763,18:15,18:05,19:42,19:40,0,0
2026-01-22,IndiGo,6E-8023,JFK,DXB,Eco,3679,09:50,09:53,14:55,14:56,3,1
2025-12-04,IndiGo,6E-6578,DXB,DEL,Eco,2090,13:05,13:43,16:11,16:41,38,30
2026-01-07,IndiGo,6E-443,LHR,MAA,Eco,6175,12:30,12:34,20:43,20:32,4,0
2025-09-28,IndiGo,6E-2398,BOM,SIN,Eco Plus,8706,05:50,06:20,17:12,17:36,30,24
2025-06-02,IndiGo,6E-8913,DXB,BLR,Eco,7973,23:45,23:38,10:12,09:59,0,0
2025-12-10,IndiGo,6E-9217,MAA,LHR,Eco,8888,07:05,07:09,18:41,18:39,4,0
2025-03-13,IndiGo,6E-7858,DXB,BOM,Eco,6426,11:45,11:45,20:16,20:09,0,0
2025-03-16,IndiGo,6E-5104,MAA,BOM,Business,5019,08:10,08:15,14:56,14:53,5,0
2025-09-06,IndiGo,6E-246,JFK,CCU,Eco,8486,23:05,23:04,10:11,10:08,0,0
2025-05-15,IndiGo,6E-5076,MAA,PNQ,Eco,1845,08:15,11:57,11:03,14:35,222,212
2025-09-25,IndiGo,6E-9769,CCU,DEL,Eco,8862,02:00,01:51,13:34,13:13,0,0
2025-03-30,IndiGo,6E-128,DXB,HYD,Business,5910,18:05,17:58,01:58,01:50,0,0
2025-03-02,IndiGo,6E-9954,CCU,LHR,Eco,5871,06:05,05:59,13:55,13:53,0,0
2025-10-13,IndiGo,6E-8179,SIN,LHR,Business,5184,23:10,23:01,06:08,05:56,0,0
2025-10-31,IndiGo,6E-7936,GOA,BOM,Eco,8977,05:05,05:21,16:48,17:09,16,21
2025-07-02,IndiGo,6E-7646,SIN,BOM,Eco Plus,2356,11:05,11:02,14:31,14:19,0,0
2025-06-15,IndiGo,6E-2464,GOA,DEL,Eco,7253,04:05,04:03,13:38,13:24,0,0
2025-05-10,IndiGo,6E-5612,MAA,DXB,Eco,2440,19:00,18:55,22:33,22:36,0,3
2026-02-02,IndiGo,6E-1496,JFK,BOM,Eco,5963,04:10,04:09,12:07,11:53,0,0
2025-10-15,IndiGo,6E-1336,JFK,DXB,Eco,3524,10:30,10:35,15:24,15:31,5,7
2025-02-16,IndiGo,6E-830,GOA,SIN,Business,6111,05:45,05:37,13:53,13:39,0,0
2025-05-02,IndiGo,6E-9668,GOA,DEL,Eco,3563,17:05,17:10,22:02,21:58,5,0
2026-01-19,IndiGo,6E-2633,SIN,BOM,Eco,563,02:10,02:12,03:22,03:23,2,1
2025-05-04,IndiGo,6E-3404,JFK,BLR,Business,1281,06:00,05:52,08:06,07:58,0,0
2026-01-22,IndiGo,6E-1370,DEL,LHR,Eco,8167,09:15,09:42,19:57,20:14,27,17
2025-11-09,IndiGo,6E-8054,BOM,BLR,Eco,4270,17:45,17:45,23:35,23:41,0,6
2025-08-25,IndiGo,6E-3838,MAA,CCU,Eco,7715,01:15,01:05,11:23,11:06,0,0
2025-08-05,IndiGo,6E-5159,CCU,LHR,Eco,7216,10:45,10:38,20:16,20:10,0,0
2025-06-29,IndiGo,6E-3953,BOM,BLR,Business,7775,16:50,16:49,03:03,03:05,0,2
2025-11-17,IndiGo,6E-6256,DEL,DXB,Eco,8192,05:15,05:37,15:59,16:08,22,9
2025-07-24,IndiGo,6E-4026,DXB,PNQ,Eco,1409,01:30,01:30,03:45,03:42,0,0
2025-07-16,IndiGo,6E-3050,DXB,GOA,Eco,1433,11:00,11:25,13:17,13:47,25,30
2025-11-12,IndiGo,6E-7579,CCU,GOA,Eco,7457,21:45,21:40,07:34,07:29,0,0
2025-03-04,IndiGo,6E-7375,SIN,BOM,Eco,1286,04:15,06:43,06:21,08:39,148,138
2025-12-13,IndiGo,6E-9764,BOM,BLR,Eco,4597,21:30,21:33,03:44,03:56,3,12
2025-06-05,IndiGo,6E-4996,GOA,BLR,Eco,7433,02:05,02:34,11:52,12:18,29,26
2025-12-08,IndiGo,6E-3498,DEL,LHR,Eco,1514,11:05,11:07,13:28,13:28,2,0
2025-09-01,IndiGo,6E-903,BLR,CCU,Eco,1598,12:50,13:26,15:19,16:03,36,44
2026-01-22,IndiGo,6E-1737,LHR,DXB,Eco,5441,18:05,18:42,01:23,02:02,37,39
2026-01-27,IndiGo,6E-132,MAA,GOA,Eco,4867,14:50,14:41,21:25,21:10,0,0
2025-08-05,IndiGo,6E-2931,LHR,BOM,Eco,7179,06:50,06:51,16:18,16:04,1,0
2025-04-20,IndiGo,6E-8385,GOA,JFK,Eco,2164,03:05,03:10,06:17,06:14,5,0
2025-09-06,IndiGo,6E-5423,DEL,DXB,Eco,3633,05:45,05:40,10:47,10:40,0,0
2025-11-29,IndiGo,6E-5733,BOM,SIN,Eco,6718,15:30,15:32,00:23,00:29,2,6
2025-04-27,IndiGo,6E-4043,GOA,LHR,Eco,3387,22:30,22:28,03:14,03:22,0,8
2026-01-31,IndiGo,6E-1199,DEL,HYD,Business,2724,19:05,19:00,22:59,22:40,0,0
2025-12-12,IndiGo,6E-8961,BOM,HYD,Eco,921,16:30,16:24,18:09,18:12,0,3
2025-10-07,IndiGo,6E-6684,BOM,GOA,Eco,2479,02:15,02:06,05:50,05:31,0,0
2025-03-19,IndiGo,6E-3235,BOM,BLR,Eco,562,10:50,10:45,12:02,11:43,0,0
2025-04-08,IndiGo,6E-944,HYD,MAA,Eco,3049,21:45,22:47,02:03,02:58,62,55
2025-04-01,IndiGo,6E-8199,PNQ,DEL,Eco,1516,03:15,03:54,05:38,06:13,39,35
2025-07-02,IndiGo,6E-3471,PNQ,DXB,Business,6638,01:30,01:29,10:17,10:12,0,0
2025-07-10,IndiGo,6E-1586,PNQ,JFK,Eco,4507,03:10,03:03,09:18,09:21,0,3
2025-04-18,IndiGo,6E-1876,HYD,LHR,Eco,1367,09:45,09:44,11:57,11:57,0,0
2025-07-09,IndiGo,6E-1937,HYD,PNQ,Eco,3695,21:45,21:43,02:52,02:56,0,4
2025-09-09,IndiGo,6E-6562,BLR,MAA,Eco,3571,04:15,04:18,09:12,09:23,3,11
2026-02-03,IndiGo,6E-9377,BLR,JFK,Eco,7625,15:10,15:12,01:11,01:12,2,1
2025-02-25,IndiGo,6E-3721,DEL,HYD,Eco,3390,21:50,21:48,02:34,02:22,0,0
2025-08-25,IndiGo,6E-1727,DXB,BOM,Eco,8738,01:05,01:04,12:30,12:22,0,0
2025-03-05,IndiGo,6E-6790,BOM,PNQ,Eco,6423,11:45,11:40,20:16,20:12,0,0
2025-08-08,IndiGo,6E-2663,HYD,DEL,Eco,643,01:30,01:34,02:48,03:02,4,14
2025-08-22,IndiGo,6E-2636,MAA,LHR,Business,7448,11:05,10:55,20:53,20:43,0,0
2025-05-06,IndiGo,6E-8683,HYD,JFK,Business,7062,17:45,17:46,03:04,02:51,1,0
2025-03-16,IndiGo,6E-9328,MAA,BLR,Eco,653,05:15,05:18,06:33,06:35,3,2
2025-11-03,IndiGo,6E-8390,BOM,DXB,Eco,6465,04:00,03:59,12:34,12:33,0,0
2025-10-29,IndiGo,6E-7364,CCU,GOA,Eco,3347,15:00,15:22,19:41,19:49,22,8
2025-07-09,IndiGo,6E-7274,CCU,GOA,Eco,1098,21:00,21:13,22:52,22:57,13,5
2025-03-04,IndiGo,6E-6275,DXB,BLR,Eco Plus,5068,09:10,09:23,16:00,16:18,13,18
2025-05-19,IndiGo,6E-8574,GOA,BOM,Eco,1608,01:50,01:48,04:20,04:13,0,0
2025-11-17,IndiGo,6E-3420,SIN,BOM,Eco Plus,5859,11:50,11:46,19:39,19:23,0,0
2025-05-28,IndiGo,6E-5888,CCU,JFK,Business,3051,13:00,12:52,17:18,16:57,0,0
2026-01-17,IndiGo,6E-2795,CCU,PNQ,Eco,1827,02:50,03:13,05:37,05:56,23,19
2026-01-05,IndiGo,6E-6280,JFK,HYD,Eco,3984,15:50,15:51,21:18,21:26,1,8
2025-08-02,IndiGo,6E-8429,MAA,BLR,Eco,1367,06:00,07:54,08:12,10:01,114,109
2026-02-12,IndiGo,6E-4417,PNQ,SIN,Eco,2322,15:15,19:15,18:39,22:49,240,250
2025-11-22,IndiGo,6E-4113,LHR,DEL,Eco,4167,22:15,22:17,03:57,03:48,2,0
2026-01-13,IndiGo,6E-139,MAA,GOA,Eco,1556,00:00,00:39,02:26,03:12,39,46
2025-08-11,IndiGo,6E-7833,HYD,GOA,Eco,3406,07:00,07:01,11:45,11:49,1,4
2025-08-26,IndiGo,6E-8199,JFK,MAA,Business,2530,01:10,01:15,04:49,04:51,5,2
2025-03-11,IndiGo,6E-2417,GOA,BOM,Eco,4530,16:30,16:34,22:39,22:50,4,11
2025-03-29,IndiGo,6E-2874,PNQ,DEL,Eco,3106,08:05,08:05,12:27,12:22,0,0
2025-09-25,IndiGo,6E-9562,BLR,PNQ,Eco,5577,00:45,00:35,08:13,07:59,0,0
2025-10-11,IndiGo,6E-212,MAA,CCU,Business,8683,06:15,06:18,17:36,17:26,3,0
2025-11-16,IndiGo,6E-2891,DXB,CCU,Eco,8779,02:30,02:22,13:58,13:37,0,0
2026-01-24,IndiGo,6E-7305,DXB,MAA,Eco,1437,17:00,17:19,19:17,19:42,19,25
2025-10-20,IndiGo,6E-371,DEL,MAA,Eco,5001,06:15,06:06,13:00,12:54,0,0
2025-04-25,IndiGo,6E-4209,BOM,PNQ,Eco,5413,03:10,03:08,10:25,10:22,0,0
2025-07-11,IndiGo,6E-2088,PNQ,CCU,Eco,5206,18:10,18:13,01:10,01:09,3,0
2026-01-21,IndiGo,6E-6642,GOA,DEL,Business,1253,12:10,12:10,14:13,14:06,0,0
2025-03-12,IndiGo,6E-7853,JFK,DEL,Eco,1935,17:10,17:05,20:05,19:45,0,0
2025-10-21,IndiGo,6E-8675,BOM,GOA,Business,7233,17:50,17:45,03:22,03:27,0,5
2025-09-29,IndiGo,6E-6685,MAA,HYD,Eco,2066,15:45,15:44,18:49,18:53,0,4
2025-09-09,IndiGo,6E-2717,JFK,GOA,Eco,6739,14:30,14:25,23:25,23:25,0,0
2025-09-10,IndiGo,6E-6968,JFK,GOA,Eco,773,14:05,14:19,15:32,15:42,14,10
2025-07-29,IndiGo,6E-6350,BOM,JFK,Eco,6972,07:00,06:59,16:12,16:17,0,5
2026-01-24,IndiGo,6E-3396,JFK,BOM,Business,4763,17:15,17:56,23:42,00:26,41,44
2026-01-29,IndiGo,6E-8089,DXB,BOM,Eco,7139,19:30,19:34,04:55,04:55,4,0
2025-03-23,IndiGo,6E-8403,DEL,CCU,Eco,4964,04:15,04:14,10:57,10:44,0,0
2026-01-08,IndiGo,6E-6031,MAA,SIN,Eco,2683,13:10,13:05,17:01,16:41,0,0
2025-10-12,IndiGo,6E-6980,SIN,MAA,Business,4594,04:00,04:02,10:14,10:07,2,0
2025-10-21,IndiGo,6E-5522,SIN,GOA,Eco,1141,23:45,23:39,01:40,01:33,0,0
2026-02-01,IndiGo,6E-1981,BLR,DXB,Business,8678,08:30,08:41,19:50,20:02,11,12
2025-06-05,IndiGo,6E-5032,BLR,JFK,Business,1082,07:00,07:13,08:51,09:14,13,23
2026-01-26,IndiGo,6E-9834,SIN,MAA,Eco,2390,10:45,10:42,14:14,14:20,0,6
2025-07-04,IndiGo,6E-5842,BLR,DXB,Eco,4178,18:45,18:45,00:28,00:13,0,0
2025-06-23,IndiGo,6E-736,CCU,GOA,Eco,6160,22:05,22:01,06:17,06:08,0,0
2025-07-02,IndiGo,6E-1054,DEL,BLR,Eco,4638,20:05,19:59,02:22,02:26,0,4
2025-10-09,IndiGo,6E-336,BOM,SIN,Eco,7702,09:10,10:13,19:17,20:22,63,65
2026-01-25,IndiGo,6E-2681,GOA,DEL,Business,1650,13:30,13:32,16:03,16:12,2,9
2025-04-02,IndiGo,6E-9159,MAA,GOA,Business,8770,19:10,19:14,06:37,06:48,4,11
2025-12-11,IndiGo,6E-4340,BLR,JFK,Eco,4551,02:00,01:58,08:11,08:07,0,0
2025-10-05,IndiGo,6E-4193,BLR,HYD,Eco,3425,04:45,04:40,09:31,09:11,0,0
2025-09-11,IndiGo,6E-8191,HYD,DEL,Eco,7486,15:10,15:07,01:01,00:43,0,0
2025-09-23,IndiGo,6E-7044,SIN,LHR,Business,6831,04:50,04:53,13:52,13:47,3,0
2025-06-10,IndiGo,6E-7579,PNQ,MAA,Business,1003,02:10,02:21,03:55,03:52,11,0
2026-01-24,IndiGo,6E-9915,BLR,JFK,Eco,7241,14:10,14:02,23:43,23:44,0,1
2025-06-30,IndiGo,6E-2400,PNQ,SIN,Business,6825,23:50,00:04,08:51,08:59,14,8
2025-06-13,IndiGo,6E-2604,BOM,GOA,Eco Plus,3015,00:50,00:47,05:06,05:09,0,3
2025-11-26,IndiGo,6E-2210,PNQ,JFK,Eco,8743,02:00,01:56,13:25,13:21,0,0
2026-02-15,IndiGo,6E-6563,LHR,DEL,Eco Plus,2716,02:15,02:11,06:08,05:50,0,0
2025-08-27,IndiGo,6E-2408,GOA,PNQ,Eco Plus,3227,02:50,03:18,07:22,07:56,28,34
2025-09-03,IndiGo,6E-1443,BOM,SIN,Business,8966,18:50,21:55,06:32,09:36,185,184
2025-11-09,IndiGo,6E-124,BLR,GOA,Eco Plus,7079,22:30,22:27,07:50,07:48,0,0
2025-02-26,IndiGo,6E-5033,HYD,PNQ,Business,6902,22:05,22:27,07:12,07:36,22,24
2025-04-28,IndiGo,6E-6268,SIN,BOM,Business,3277,18:45,18:48,23:20,23:14,3,0
2026-02-05,IndiGo,6E-3250,DEL,PNQ,Eco Plus,8047,17:05,17:28,03:38,03:46,23,8
2025-06-22,IndiGo,6E-5888,PNQ,GOA,Eco,8287,19:00,19:32,05:51,06:11,32,20
2025-08-17,IndiGo,6E-9500,BOM,SIN,Eco,7046,20:50,20:53,06:08,06:00,3,0
2025-05-31,IndiGo,6E-493,DEL,MAA,Eco,4699,18:05,18:08,00:27,00:37,3,10
2025-04-28,IndiGo,6E-6079,CCU,PNQ,Eco,938,07:50,08:03,09:30,09:44,13,14
2025-08-24,IndiGo,6E-9764,SIN,MAA,Eco,5627,17:15,17:09,00:47,00:29,0,0
2025-12-21,IndiGo,6E-4671,HYD,BOM,Eco,3331,20:10,20:13,00:49,00:38,3,0
2025-08-24,IndiGo,6E-4191,PNQ,DEL,Business,7086,08:05,07:58,17:26,17:10,0,0
2025-04-21,IndiGo,6E-1058,BOM,DEL,Eco,1238,09:50,10:12,11:52,12:08,22,16
2025-04-04,IndiGo,6E-3448,LHR,MAA,Eco,7333,09:30,09:31,19:09,19:13,1,4
2025-12-16,IndiGo,6E-740,DEL,BLR,Eco Plus,5640,08:10,08:12,15:43,15:54,2,11
2025-04-09,IndiGo,6E-3917,JFK,DEL,Eco Plus,2784,00:50,00:51,04:48,04:35,1,0
2025-08-15,IndiGo,6E-5378,PNQ,DEL,Eco,8338,03:10,03:08,14:05,13:54,0,0
2025-08-01,IndiGo,6E-2850,PNQ,CCU,Eco,2592,19:15,21:05,22:59,00:51,110,112
2025-03-11,IndiGo,6E-4881,DXB,GOA,Business,1735,07:45,07:57,10:25,10:45,12,20
2026-01-21,IndiGo,6E-9757,DEL,JFK,Eco,4393,14:50,15:20,20:49,21:24,30,35
2025-12-07,IndiGo,6E-7756,BOM,MAA,Eco,5514,06:00,06:00,13:23,13:12,0,0
2025-05-29,IndiGo,6E-4383,JFK,HYD,Business,6466,20:10,20:01,04:44,04:27,0,0
2025-05-12,IndiGo,6E-4918,MAA,PNQ,Eco,8423,04:15,04:16,15:16,15:18,1,2
2025-09-18,IndiGo,6E-2046,GOA,JFK,Eco,2297,18:30,18:25,21:52,21:33,0,0
2025-04-26,IndiGo,6E-5584,DXB,GOA,Eco,7308,10:00,09:57,19:38,19:44,0,6
2025-12-03,IndiGo,6E-1700,DEL,GOA,Eco,8133,03:30,06:13,14:09,16:51,163,162
2025-09-02,IndiGo,6E-1793,CCU,BOM,Eco Plus,1684,14:00,13:58,16:36,16:30,0,0
2025-09-25,IndiGo,6E-6995,LHR,MAA,Eco,870,07:05,07:20,08:40,08:45,15,5
2025-04-05,IndiGo,6E-9060,BLR,HYD,Eco,5381,05:30,05:22,12:43,12:23,0,0
2026-01-09,IndiGo,6E-4429,CCU,LHR,Eco,1101,19:05,19:05,20:57,20:46,0,0
2025-12-28,IndiGo,6E-4262,GOA,BOM,Eco,8720,08:45,08:37,20:09,20:01,0,0
2026-01-25,IndiGo,6E-4025,HYD,CCU,Business,1663,12:50,12:47,15:24,15:14,0,0
2026-01-28,IndiGo,6E-3051,BLR,SIN,Eco,6751,01:00,01:39,09:56,10:25,39,29
2025-05-09,IndiGo,6E-928,MAA,GOA,Eco Plus,2717,19:05,19:01,22:58,22:51,0,0
2026-01-02,IndiGo,6E-2274,DXB,SIN,Business,4702,02:05,01:59,08:27,08:07,0,0
2025-08-05,IndiGo,6E-5839,SIN,BLR,Eco,657,13:30,13:25,14:49,14:40,0,0
2025-04-18,IndiGo,6E-8874,HYD,SIN,Eco,698,09:45,09:48,11:07,11:20,3,13
2025-03-22,IndiGo,6E-6577,DXB,BLR,Eco,8899,17:00,16:59,04:37,04:22,0,0
2025-04-29,IndiGo,6E-2520,PNQ,BOM,Eco,5161,19:15,19:20,02:12,02:14,5,2
2025-05-28,IndiGo,6E-7218,DXB,SIN,Eco,7714,17:00,16:51,03:08,03:09,0,1
2025-11-27,IndiGo,6E-1745,CCU,HYD,Eco,7173,20:10,20:04,05:37,05:22,0,0
2025-07-31,IndiGo,6E-5289,BOM,DEL,Eco,5690,07:05,07:39,14:41,15:21,34,40
2026-02-14,IndiGo,6E-1531,HYD,PNQ,Eco,8685,19:10,19:09,06:31,06:32,0,1
2025-11-30,IndiGo,6E-732,CCU,DXB,Eco Plus,4305,09:05,09:10,14:57,14:57,5,0
2025-02-16,IndiGo,6E-6143,DEL,LHR,Eco,4012,05:05,05:08,10:35,10:35,3,0
2025-08-08,IndiGo,6E-2931,LHR,SIN,Eco,4578,07:45,07:45,13:58,14:04,0,6
2025-11-15,IndiGo,6E-4027,DXB,HYD,Eco,6453,16:05,17:45,00:38,02:06,100,88
2025-06-04,IndiGo,6E-9804,DXB,DEL,Eco,3002,01:15,01:30,05:30,05:43,15,13
2025-02-27,IndiGo,6E-4010,HYD,JFK,Eco,3104,11:30,11:24,15:52,15:49,0,0
2025-10-09,IndiGo,6E-8617,DEL,BOM,Eco,2058,16:10,16:26,19:14,19:38,16,24
2025-10-21,IndiGo,6E-4890,BOM,BLR,Eco,8717,16:15,16:16,03:38,03:33,1,0
2025-08-06,IndiGo,6E-3676,JFK,PNQ,Eco,2066,13:00,12:57,16:04,16:09,0,5
2025-03-07,IndiGo,6E-5793,DEL,DXB,Eco,5240,11:10,11:12,18:13,18:11,2,0
2025-08-30,IndiGo,6E-5440,BOM,DEL,Eco,8314,18:30,18:34,05:23,05:33,4,10
2025-11-05,IndiGo,6E-5752,GOA,SIN,Business,3086,09:05,09:38,13:26,13:56,33,30
2025-10-06,IndiGo,6E-4289,BOM,SIN,Eco,2718,06:00,06:18,09:53,10:04,18,11
2025-03-28,IndiGo,6E-7860,SIN,PNQ,Business,6658,03:45,03:47,12:34,12:38,2,4
2025-03-10,IndiGo,6E-3130,BOM,HYD,Business,2908,03:45,05:27,07:53,09:45,102,112
2025-03-29,IndiGo,6E-8963,BOM,DEL,Eco,5252,14:15,14:07,21:18,21:08,0,0
2025-10-17,IndiGo,6E-4796,JFK,SIN,Eco,8498,04:45,04:39,15:52,15:42,0,0
2025-05-27,IndiGo,6E-3846,BLR,LHR,Eco,7593,09:45,10:08,19:44,20:12,23,28
2025-10-08,IndiGo,6E-9182,MAA,BOM,Eco,5848,02:50,05:03,10:38,12:48,133,130
2025-06-15,IndiGo,6E-2164,GOA,BOM,Eco,1380,01:50,01:54,04:03,03:58,4,0
2026-01-24,IndiGo,6E-5170,PNQ,DEL,Eco,4794,10:05,10:33,16:34,17:12,28,38
2025-12-11,IndiGo,6E-3448,LHR,SIN,Eco,8971,10:10,10:11,21:52,21:48,1,0
2025-03-19,IndiGo,6E-720,GOA,CCU,Eco,8443,05:30,05:35,16:33,16:48,5,15
2025-07-26,IndiGo,6E-5700,MAA,SIN,Business,1705,14:15,14:07,16:52,16:39,0,0
2025-08-03,IndiGo,6E-6952,DEL,SIN,Eco,5915,23:10,23:11,07:03,07:03,1,0
2025-04-25,IndiGo,6E-6449,DEL,LHR,Eco,8230,14:50,15:13,01:37,01:58,23,21
2025-12-31,IndiGo,6E-4530,DXB,BOM,Eco,1124,09:30,09:31,11:24,11:14,1,0
2025-04-28,IndiGo,6E-5018,MAA,BOM,Eco Plus,5931,13:00,12:54,20:54,20:45,0,0
2025-11-29,IndiGo,6E-1598,BLR,CCU,Eco,540,09:05,08:59,10:15,10:19,0,4
2026-01-30,IndiGo,6E-2332,MAA,CCU,Eco,1447,14:50,14:51,17:08,17:01,1,0
2025-06-07,IndiGo,6E-4708,MAA,JFK,Eco,7620,15:10,15:10,01:11,00:57,0,0
2025-09-20,IndiGo,6E-2716,BOM,LHR,Eco,4261,10:10,10:04,15:59,15:53,0,0
2025-03-13,IndiGo,6E-287,LHR,DEL,Eco Plus,7998,05:15,05:08,15:44,15:43,0,0
2025-06-14,IndiGo,6E-7048,HYD,MAA,Eco,6680,01:10,01:15,10:01,09:54,5,0
2026-01-23,IndiGo,6E-9146,MAA,BLR,Eco,2129,15:10,15:50,18:19,19:04,40,45
2025-08-25,IndiGo,6E-2929,BLR,HYD,Eco,2711,01:45,01:36,05:38,05:37,0,0
2025-09-06,IndiGo,6E-9801,DEL,CCU,Eco,900,19:45,20:22,21:22,21:48,37,26
2025-09-14,IndiGo,6E-6638,SIN,CCU,Eco,8519,05:05,05:08,16:13,16:05,3,0
2026-01-31,IndiGo,6E-8423,DXB,PNQ,Business,8701,23:10,23:13,10:32,10:22,3,0
2025-09-24,IndiGo,6E-1324,PNQ,GOA,Eco,871,13:05,13:04,14:40,14:38,0,0
2025-10-18,IndiGo,6E-7713,DEL,BLR,Eco,4525,01:05,01:02,07:14,07:17,0,3
2025-05-02,IndiGo,6E-2766,SIN,HYD,Business,1502,22:05,21:57,00:27,00:15,0,0
2025-12-20,IndiGo,6E-2259,SIN,GOA,Eco,1777,10:10,10:14,12:53,13:03,4,10
2025-11-08,IndiGo,6E-1209,CCU,LHR,Eco,5935,12:00,12:05,19:55,19:46,5,0
2025-05-25,IndiGo,6E-6390,PNQ,GOA,Eco,7301,11:05,11:08,20:42,20:30,3,0
2025-11-09,IndiGo,6E-5597,CCU,MAA,Business,8049,03:15,03:14,13:48,13:48,0,0
2025-07-04,IndiGo,6E-2517,CCU,MAA,Eco,6795,09:05,09:17,18:04,18:11,12,7
2025-05-16,IndiGo,6E-7071,JFK,SIN,Business,3373,23:30,23:32,04:12,04:08,2,0
2025-07-03,IndiGo,6E-8406,BOM,MAA,Eco,2128,05:30,05:32,08:39,08:31,2,0
2025-10-28,IndiGo,6E-8854,BLR,SIN,Eco Plus,6458,05:45,05:42,14:19,14:15,0,0
2025-05-18,IndiGo,6E-9531,DEL,LHR,Eco,3757,11:15,11:16,16:26,16:15,1,0
2025-04-19,IndiGo,6E-3126,MAA,GOA,Eco,6268,15:05,15:07,23:25,23:28,2,3
2025-03-14,IndiGo,6E-7294,DEL,GOA,Eco,5776,12:00,12:44,19:43,20:13,44,30
2026-02-14,IndiGo,6E-9623,SIN,DEL,Eco,6881,04:30,04:29,13:36,13:41,0,5
2026-01-02,IndiGo,6E-8464,PNQ,DEL,Eco,3964,18:45,18:50,00:12,00:12,5,0
2025-10-18,IndiGo,6E-880,BOM,HYD,Eco,8099,18:45,18:50,05:22,05:16,5,0
